X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES
-77.0840020900617,34.8570069308708,5633,NC3485707708419920516,Initial (SS),NULL,50140361992100,-9999,300,-100,-9999,34.857,-77.084,Wildfire,GREAT LAKE,-9999,1992/05/16 00:00:00+00,2843
-113.544012418281,43.1210061470336,5634,ID4312111354419920803,Initial,50390301992206,50390301992200,-970,50,150,9999,43.121,-113.544,Wildfire,GREAT RIFT,-150,1992/08/03 00:00:00+00,9440
-119.442013023071,39.9800053597962,5635,NV3997911943320110824,Initial,50430322011222,50430322011200,-970,40,181,9999,39.98,-119.442,Wildfire,GREAT STONE,-150,2011/08/24 00:00:00+00,2531
-107.234010331648,37.1080059042541,5636,CO3709810721320160910,Extended,80340342016173,80340342017200,-970,80,270,500,37.108,-107.234,Prescribed Fire,GREATER GRACIA RX,-150,2016/09/10 00:00:00+00,3960
-110.771010646314,31.7670049424235,5637,AZ3177511075320110502,Initial,50360382010090,50360382011100,-970,75,340,9999,31.767,-110.771,Wildfire,GREATERVILLE,-150,2011/05/02 00:00:00+00,1924
-104.863009637746,35.2530057693006,5638,NM3525310486320000211,Initial (SS),NULL,70320362000100,-9999,-8,-9999,-9999,35.253,-104.863,Wildfire,GREEN,-9999,2000/02/11 00:00:00+00,5598
-117.685012076585,33.852004864935,5639,CA3385211768520020209,Extended,50400372001125,50400372003100,-970,75,214,400,33.852,-117.685,Wildfire,GREEN,-150,2002/02/09 00:00:00+00,2028
-111.643010868511,32.5230050103314,5640,AZ3252311164320050526,Initial,50360372004266,50360372005300,-970,10,109,250,32.523,-111.643,Wildfire,GREEN,-150,2005/05/26 00:00:00+00,1387
-115.456013404899,46.421006259647,5641,ID4641311546520150723,Extended,80420282015178,80420282016200,-970,70,299,560,46.421,-115.456,Wildfire,GREEN,-150,2015/07/23 00:00:00+00,1171
-110.059010612585,33.3980052142246,5642,AZ3339811005919970715,Initial,50350371995282,50350371997300,-970,95,160,285,33.398,-110.059,Wildland Fire Use,GREEN,-150,1997/07/15 00:00:00+00,2120
-102.280009050648,35.3860059312952,5643,TX3536410234320161216,Initial,80310352016040,70310352017000,-970,50,330,9999,35.386,-102.28,Wildfire,GREEN BACA,-150,2016/12/16 00:00:00+00,6711
-95.1950072606656,35.0340062316339,5644,OK3502609519020160218,Initial,80260362015082,80260362016100,-970,50,240,9999,35.034,-95.195,Wildfire,GREEN CABIN FIRE,-150,2016/02/18 00:00:00+00,3231
-112.960012198226,42.4680061322447,5645,ID4246811296020060903,Extended,50390302004175,50390302007200,-970,80,221,410,42.468,-112.96,Wildfire,GREEN CANYON,-150,2006/09/03 00:00:00+00,2854
-107.328009985343,32.6010052289822,5646,NM3261410729020110403,Initial,50340372010092,50340372011100,-970,-20,9999,9999,32.601,-107.328,Wildfire,GREEN CHILE,-150,2011/04/03 00:00:00+00,2323
-106.674010559647,40.2990063745699,5647,CO4029910667420020714,Extended,50350322001186,50350322003200,-970,90,314,575,40.299,-106.674,Wildfire,GREEN CREEK,-150,2002/07/14 00:00:00+00,4342
-120.513014067009,45.1930056637454,5648,OR4519312051320090530,Initial,50450292008180,50450292009200,-970,90,330,9999,45.193,-120.513,Wildfire,GREEN GRASS,-150,2009/05/30 00:00:00+00,1293
-110.911011930705,43.4390064078902,5649,WY4343911091120010722,Extended,70380302001183,70380302002200,-970,50,305,585,43.439,-110.911,Wildfire,GREEN KNOLL,-150,2001/07/22 00:00:00+00,3789
-119.615014641606,48.4490059624936,5650,WA4844911961520080731,Initial,50450262008212,50450262008200,-970,80,500,9999,48.449,-119.615,Wildfire,GREEN LAKE,-150,2008/07/31 00:00:00+00,2597
-118.977012314045,34.1140048210639,5651,CA3411411897719931026,Extended,50410361993174,50410361994200,-970,30,300,590,34.114,-118.977,Wildfire,GREEN MEADOWS,-150,1993/10/26 00:00:00+00,38115
-114.664013128177,45.8260062891368,5652,MT4582711468420120808,Extended,50410282011224,80410282013200,-970,100,272,490,45.826,-114.664,Wildfire,GREEN MOUNTAIN,-150,2012/08/08 00:00:00+00,3615
-83.1950039719143,35.8150069153473,5653,TN3581508319520011110,Initial,50180352000337,50180352001400,-970,135,309,535,35.815,-83.195,Wildfire,GREEN MTN.,-150,2001/11/10 00:00:00+00,1787
-121.592014105409,44.4900055105978,5654,OR4450012161420130731,Extended,80450292013193,80450292014200,-970,28,284,566,44.49,-121.592,Wildfire,GREEN RIDGE,-150,2013/07/31 00:00:00+00,1737
-109.395011233402,40.8940062459129,5655,UT4089410939519880723,Extended,50370321988149,50370321989200,-970,95,187,335,40.894,-109.395,Wildfire,GREEN RIVER,-150,1988/07/23 00:00:00+00,1924
-87.1800050323708,34.3120064446269,5656,AL3429908719620110221,Initial (SS),NULL,70210362011100,-9999,180,-9999,-9999,34.312,-87.18,Wildfire,GREEN TOWER,-9999,2011/02/21 00:00:00+00,2653
-105.246011155568,46.3740072218186,5657,MT4637410524619901009,Initial,50350281989217,50350281990300,-970,75,350,9999,46.374,-105.246,Wildfire,GREEN WOOD,-150,1990/10/09 00:00:00+00,1017
-86.2640046117156,31.1740058074815,5658,AL3117408626420040416,Initial,50200382003151,50200382004200,-970,20,269,540,31.174,-86.264,Wildfire,GREENBAY,-150,2004/04/16 00:00:00+00,606
-82.4860039117453,38.1540074180864,5659,WV3815408248619871102,Initial (SS),NULL,50180341987300,-9999,100,-100,-9999,38.154,-82.486,Wildfire,GREENBRIAR CREEK,-9999,1987/11/02 00:00:00+00,950
-115.96901252844,40.7940057155105,5660,NV4077811607020120810,Initial,50410322011224,70410322012200,-970,50,270,9999,40.794,-115.969,Wildfire,GREENHORN,-150,2012/08/10 00:00:00+00,2802
-121.716013115341,37.8310050002475,5661,CA3783112171619980504,Initial,50440341997206,50440341998200,-970,70,411,769,37.831,-121.716,Wildfire,GREENRIDGE 6,-150,1998/05/04 00:00:00+00,1468
-112.708011576014,38.1440056761667,5662,UT3814411270820070709,Extended,50380342006157,50380342008200,-970,115,216,375,38.144,-112.708,Wildfire,GREENVILLE,-150,2007/07/09 00:00:00+00,13043
-94.2380070255795,35.2580063190939,5663,AR3523409425720110728,Initial (SS),NULL,50260362011200,9999,150,-9999,-9999,35.258,-94.238,Wildfire,GREENWOOD,9999,2011/07/28 00:00:00+00,3435
-96.3190076283622,36.054006360225,5664,OK3608709634820150323,Initial,80270352015041,80270352015100,-970,80,9999,9999,36.054,-96.319,Wildfire,GREENWOOD,-150,2015/03/23 00:00:00+00,5774
-74.4040015262511,39.889008079528,5665,NJ3989607441020170219,Initial,80140322016049,80140322017100,-970,50,350,9999,39.889,-74.404,Wildfire,GREENWOOD FIRE,-150,2017/02/19 00:00:00+00,602
-74.2760014824855,39.8360080733893,5666,NJ3983607427619950404,Initial (SS),NULL,50140321995200,-9999,325,-9999,-9999,39.836,-74.276,Wildfire,GREENWOOD STATE FOREST,-9999,1995/04/04 00:00:00+00,21271
-114.83901188524,37.2490054262337,5667,NV3724911483919940701,Extended,50390341993192,50390341995200,-970,50,210,410,37.249,-114.839,Wildfire,GREGERSON,-150,1994/07/01 00:00:00+00,41233
-114.840011878146,37.1800054183353,5668,NV3721611485020130705,Initial,80390342013183,80390342013200,-970,50,120,9999,37.18,-114.84,Wildfire,GREGERSON,-150,2013/07/05 00:00:00+00,2994
-117.520012796144,40.714005581445,5669,NV4071411752020000717,Initial,70420321999254,50420322000200,-970,130,208,350,40.714,-117.52,Wildfire,GREGG CANYON,-150,2000/07/17 00:00:00+00,1856
-115.885012988411,43.8180060016938,5670,ID4381811588520050903,Extended,50410302005175,50410302006200,-970,150,269,450,43.818,-115.885,Wildfire,GREGORY,-150,2005/09/03 00:00:00+00,1202
-117.514012012401,33.4040048230481,5671,CA3338911748520150429,Initial,80400372014145,80400372015100,-970,75,350,9999,33.404,-117.514,Wildfire,GRENADE,-150,2015/04/29 00:00:00+00,1776
-93.7620065940738,29.9100052824471,5672,LA2991009376219970930,Initial (SS),NULL,50240391997300,-9999,450,275,-9999,29.91,-93.762,Wildfire,GREY DITCH,-9999,1997/09/30 00:00:00+00,2446
-93.7310065878931,29.9530052924637,5673,LA2995309373120050829,Initial (SS),NULL,50240392005200,-9999,450,-9999,-9999,29.953,-93.731,Wildfire,GREY ESTATE-2,-9999,2005/08/29 00:00:00+00,3107
-105.43101157929,48.2820074070585,5674,MT4828210543120030816,Initial,70360262002236,50360262003200,-970,130,475,9999,48.282,-105.431,Wildfire,GREYBULL,-150,2003/08/16 00:00:00+00,6997
-96.5970077345278,36.4860064217868,5675,OK3652309664120110323,Initial (SS),NULL,70270352011100,-9999,50,-9999,-9999,36.486,-96.597,Wildfire,GREYHORSE,-9999,2011/03/23 00:00:00+00,10411
-96.6420077478325,36.5070064230715,5676,OK3650709664220030202,Initial (SS),NULL,50270352003100,-9999,-150,-9999,-9999,36.507,-96.642,Wildfire,GREYHORSE,-9999,2003/02/02 00:00:00+00,1255
-114.715012492909,42.1510059516461,5677,ID4215111471519890715,Initial,50400311988234,40400311989200,-970,80,255,9999,42.151,-114.715,Wildfire,GREYS LANDING,-150,1989/07/15 00:00:00+00,2047
-107.658011749358,46.4820070150874,5678,MT4648210765819940822,Initial,50360281994190,50360281994200,-970,85,353,650,46.482,-107.658,Wildfire,GRIERSON,-150,1994/08/22 00:00:00+00,8132
-97.5610074804624,27.9000047463136,5679,TX2790009756120081211,Initial (SS),NULL,50260412009100,-9999,150,-355,-9999,27.9,-97.561,Wildfire,GRIFFEN-SORENSON,-9999,2008/12/11 00:00:00+00,1224
-106.369011230699,45.3010070040086,5680,MT4530610637920160902,Initial,80360282016235,80360282016300,-970,20,221,450,45.301,-106.369,Wildfire,GRIFFIN GULCH,-150,2016/09/02 00:00:00+00,1505
-80.713003129843,33.8090065785398,5681,SC3380908071320080210,Initial,50170372007077,50170372008100,-970,-50,9999,9999,33.809,-80.713,Prescribed Fire,GRIFFINS CREEK,-150,2008/02/10 00:00:00+00,536
-103.06900924467,35.4920059055447,5682,NM3542510305820170623,Initial,80310352017170,80310352017200,-970,50,9999,9999,35.492,-103.069,Wildfire,GRIFFITH,-150,2017/06/23 00:00:00+00,7071
-118.311012205189,34.1340048611906,5683,CA3413411831120070508,Extended,50410362005111,50410362008100,-970,170,363,610,34.134,-118.311,Wildfire,GRIFFITH PARK,-150,2007/05/08 00:00:00+00,1147
-118.964012329986,34.331004845029,5684,CA3433111896419840507,Initial (SS),NULL,50410361984200,-9999,20,-300,-9999,34.331,-118.964,Wildfire,GRIMES FIRE,-9999,1984/05/07 00:00:00+00,10917
-104.262009314956,32.7050053895787,5685,NM3270510426219890508,Initial,50320371988114,50320371989100,-970,-30,275,9999,32.705,-104.262,Wildfire,GRINDER,-150,1989/05/08 00:00:00+00,1447
-115.377012693226,42.626005939746,5686,ID4262611537720020626,Initial,70410302002175,50410302002200,-970,90,225,410,42.626,-115.377,Wildfire,GRINDER,-150,2002/06/26 00:00:00+00,3690
-115.468012734528,42.7760059456763,5687,ID4276311539120111002,Initial (SS),NULL,70410302011300,-9999,25,-225,-9999,42.776,-115.468,Wildfire,GRINDSTONE,-9999,2011/10/02 00:00:00+00,21833
-115.891012496619,40.6690057096216,5688,NV4066911589119850817,Initial,50400321985225,50400321985300,-970,80,243,450,40.669,-115.891,Wildfire,GRINDSTONE,-150,1985/08/17 00:00:00+00,3157
-115.983012502268,40.5880056942735,5689,NV4058811598319860807,Initial,50410321985200,50410321986200,-970,60,257,490,40.588,-115.983,Wildfire,GRINDSTONE,-150,1986/08/07 00:00:00+00,2128
-122.628013478887,39.6330050752519,5690,CA3963312262820040115,Extended,50450322003230,50450322005200,-970,25,276,550,39.633,-122.628,Prescribed Fire,GRINDSTONE BRUSH (GS),-150,2004/01/15 00:00:00+00,1360
-122.821013490369,39.5040050499803,5691,CA3950412282120030903,Extended,50450332003182,50450332004200,-970,90,306,560,39.504,-122.821,Wildfire,GRINDSTONE COMPLEX (DEAFY),-150,2003/09/03 00:00:00+00,4903
-122.727013479988,39.5310050595558,5692,CA3953112272720030903,Extended,50450332003182,50450332004200,-970,80,297,550,39.531,-122.727,Wildfire,GRINDSTONE COMPLEX (HAPPY CAMP),-150,2003/09/03 00:00:00+00,2122
-116.415012587435,40.6340056638783,5693,NV4064511642320110723,Initial,50410322011192,50410322011200,-970,40,200,9999,40.634,-116.415,Wildfire,GRISWALD,-150,2011/07/23 00:00:00+00,2164
-94.0930066700666,29.6770052227484,5694,TX2967709409319971020,Initial (SS),NULL,50240391997300,-9999,75,-210,-9999,29.677,-94.093,Wildfire,GRIT ROAD,-9999,1997/10/20 00:00:00+00,8597
-85.737004498941,31.959005998211,5695,AL3195908573720060405,Initial,50190382005117,50190382006100,-970,70,250,9999,31.959,-85.737,Wildfire,GRIZZLE,-150,2006/04/05 00:00:00+00,571
-114.925013235386,46.1030062866263,5696,ID4610311492520070810,Extended,50410282006226,70410282008200,-970,95,319,580,46.103,-114.925,Wildfire,GRIZZLY,-150,2007/08/10 00:00:00+00,3369
-120.552013542146,42.2480054504206,5697,OR4224812055220020712,Extended,70440312001209,70440312003200,-970,105,247,440,42.248,-120.552,Wildfire,GRIZZLY COMPLEX (GRIZZLY),-150,2002/07/12 00:00:00+00,6004
-121.161013764523,42.9920054497289,5698,OR4299212116120020713,Extended,50450302001208,50450302003200,-970,70,250,470,42.992,-121.161,Wildfire,GRIZZLY COMPLEX (SILVER),-150,2002/07/13 00:00:00+00,24340
-120.815013681175,42.8300054699123,5699,OR4283012081520020712,Extended,70440302002164,50440302003200,-970,100,202,360,42.83,-120.815,Wildfire,GRIZZLY COMPLEX (WINTER),-150,2002/07/12 00:00:00+00,33987
-103.698010430614,44.3480071175991,5700,SD4434810369820020629,Extended,70330292001228,50330292003200,-970,200,368,600,44.348,-103.698,Wildfire,GRIZZLY GULCH,-150,2002/06/29 00:00:00+00,11487
-116.788013500111,45.6460060664729,5701,OR4564611678820070713,Initial,50420282006217,50420282007200,-970,95,200,360,45.646,-116.788,Wildfire,GRIZZLY RIDGE,-150,2007/07/13 00:00:00+00,6997
-98.4790081440894,35.6250061730091,5702,OK3562509847920070316,Initial,50280352006103,50280352007100,-970,100,350,9999,35.625,-98.479,Prescribed Fire,GROENDYKE RANCH RX,-150,2007/03/16 00:00:00+00,1877
-82.1460037733227,37.6080073236727,5703,WV3760808214619991112,Initial (SS),NULL,70180341999300,-9999,150,-9999,-9999,37.608,-82.146,Wildfire,GRORGE HIL,-9999,1999/11/12 00:00:00+00,1594
-83.7320042037244,36.9910071332779,5704,KY3699108373219991112,Initial (SS),NULL,70190341999300,-9999,250,-180,-9999,36.991,-83.732,Wildfire,GROUNDHOG,-9999,1999/11/12 00:00:00+00,4258
-93.6190065594618,29.9720053002214,5705,LA2997209361920020203,Initial,70240392001085,50240392002000,-970,130,9999,9999,29.972,-93.619,Wildfire,GROUNDHOG,-150,2002/02/03 00:00:00+00,1064
-84.7780044853058,36.6090070121576,5706,KY3660908477820090425,Initial,50200352006143,50200352009200,-970,45,311,9999,36.609,-84.778,Wildfire,GROUP CAMP,-150,2009/04/25 00:00:00+00,646
-118.428012420612,36.2850050828242,5707,CA3628511842820070827,Extended,50410352006194,50410352008200,-970,25,209,425,36.285,-118.428,Wildfire,GROUSE,-150,2007/08/27 00:00:00+00,1073
-119.686012778189,37.6870051341323,5708,CA3768711968620090530,Extended,50420342008191,50420342010200,-970,50,259,500,37.687,-119.686,Wildfire,GROUSE,-150,2009/05/30 00:00:00+00,3087
-100.331009233519,41.8150070375053,5709,NE4181510033120100324,Initial (SS),NULL,50310312010100,-9999,250,-200,-9999,41.815,-100.331,Prescribed Fire,GROUSE 2010 RX,-9999,2010/03/24 00:00:00+00,2686
-116.825013445522,45.336006038593,5710,OR4533611682519860810,Extended,50420281986194,50420281987200,-970,140,350,9999,45.336,-116.825,Wildfire,GROUSE CREEK,-150,1986/08/10 00:00:00+00,1628
-115.916012950714,43.5670059768924,5711,ID4356711591619920611,Initial,50410301992156,50410301992200,-970,150,323,550,43.567,-115.916,Wildfire,GROUSE CREEK,-150,1992/06/11 00:00:00+00,4356
-113.972012245518,41.4530059443146,5712,UT4145311397219850727,Initial,50400311985193,50400311985200,-970,75,180,9999,41.453,-113.972,Wildfire,GROUSE CRK,-150,1985/07/27 00:00:00+00,2141
-118.968013662875,44.4630057639551,5713,OR4448711902320130807,Initial,80430292013195,80430292013200,-970,45,249,485,44.463,-118.968,Wildfire,GROUSE MOUNTAIN,-150,2013/08/07 00:00:00+00,12361
-118.851012496292,36.3350050601139,5714,CA3633511885119880901,Extended,50420351988184,50420351989200,-970,110,297,530,36.335,-118.851,Prescribed Fire,GROUSE VMP,-150,1988/09/01 00:00:00+00,1675
